,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.115,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.116,0,0,0.0,5.82645095597,7.06820142417,5.73189133531,2.75914917265,0.153771738851,0.00136023261381,0.0878755200903,0.356033639989,0.914587661555,1.31097993879,0.352609298369,0.0993193258397,3.34150832334,0.0861623618384,0,0,4.58432711606,1.28585846844,0.144719536933,0.0,0.0,0.123828239919,0.00025204221431,0.0,0.00459322899747,0,0,0.00531626317495,0.000783881565579,6.88379752284e-05,0.0199299806438,0.0362696376441,0.00718633527884,0.418260300444,1.49943804046,0.901182569606,0.0118697301966,0.178181120417,2.20123891425,0.0105111716973,0.00935492999129,3.56895407311,4.64030985395,0.170236948399,0.32408932736,1.37924470363,2.40192009793,1.93160261234,0.6593617073,0,4.06303843258,0,6.15082222358,3.23645163902,0.0,2.32780191669,0,7.81333444025,0,0.0585930972675,14.0456959662,2.98173004763,19.8169364278,1.36174374101,0,1.02794227556,1.21844435858,12.7313937247,0,0.930108296797,0.0,0.0,0.0,0,0.0,0,5.91025819082,0,0.0,0,1.27596452425,0,0.348749235751,7.56791450553,15.8330187522,731.39021055,0.0,0.0,0,392.850998558,21.591023229,0.326583156483,6.21937826639e-05,0,2.32891162038,2.50062302253,0.421208433317,0.506027458502,0.706297999996,0.0441081485745,3.79514612512e-05,0.381624021031,0,0,0,0,0.583356879652,1.16660488487,9.25271521215,0.470668077489,24.3681257906,53.716160669,0,22.3598803047,0.166979313042,417.654951878,201.70943748,3.84094540658,9.1649175886,544.221643172,3.03222898393,0.424493075103,0.841067132714,2.33465437478,43.905692467,80.1885693752,2.62850797782,0.673269439722,0.0429078339141,9.32836090521,3.63950403724,14.4471774151,1.47874770576,85.2421295452,15.5774795119,7.7408653086,63.2615754345,0.000523117251855,0.000577711832328,0.000145391108128,1.60990409629,8.4804343179e-05,0.000136521669223,0.464426002809,0,0,0,0.264101514241,0,0.633643089827,0.940796653857,1.12922304169,1.02930272496,0.110969050384,0.559252515661,0.207796395217,0.239391505442,3.43216565033,6.81580925171,6.63211530668
IN.117,0,0,0.00855159483586,1.58442793028,1.19623264453,3.04330310563,0.426572366646,0.0184626193137,0.000137977796903,0.0170730469017,0.0507521873677,0.144335190976,0.217303842509,0.0814852767091,0.0863825166624,0.981051922719,0.00833370993127,0,0,0.477672883938,0.199141531555,0.0242279545047,0.269286363798,0.274274394526,0.0194327870073,6.06657301966e-05,0.0,0.000305194079267,0,0,0.000430101603236,5.73512020704e-05,1.0657680099e-05,0.00227728960821,0.00577522374709,0.000620208978612,0.0411022910379,0.148037522316,0.0865890327474,0.00115998572836,0.019574143919,0.239908876771,0.000958128846993,0.000978548209074,0.345526664761,0.53652175465,0.0166349357399,0.0383811353852,0.176922793418,0.483537727917,0.307772064765,0.068174952905,0,0.796283683924,0,0.867855659915,0.633548360979,0.0,1.31619808322,0,3.25954902434,0,0.0115619838033,0.70846226348,0.208073177008,3.03806357218,0.156525500796,0,0.408348056855,0.156147883762,3.06156287967,0,0.137783282228,0.485816936727,0.169965837596,0.0,0,1.12042587418,0,1.12991311682,0,2.08319572031,0,0.112445365762,0,0.0502651977842,0.958085494468,2.88298124784,0.0,0.0,0.0,0,0.0,2.61397677099,0.0760711441065,7.36889200215e-06,0,0.259109549639,0.249546105069,0.0365263336183,0.066655518431,0.069798624533,0.00536045687838,3.84050018144e-05,0.0110557459863,0,0,0,0,0.129586405502,0.157832386747,0.783869918176,0.0464368404689,0.29136891026,6.05383933101,0,1.84106478498,0.01707559733,0.0,12.3361196964,0.613054593416,1.2354918936,10.0645718446,0.282146517427,0.0663264251247,0.085113367058,0.297345625217,1.75930753302,3.80943062478,0.565492022184,0.0687305602777,0.00209216608591,1.73963909479,0.13949596276,2.51382258489,0.253252294238,6.8748704548,0.528520488137,0.785134691405,0.782424565535,0.000116116283413,0.00011258796404,1.29765476914e-05,0.122364301034,1.35962210553e-05,2.16613007185e-05,0.0506916432027,0,0,0,0.0886674211583,0,0.175316398686,0.20258231201,0.231611982123,0.145885875601,0.0106722901308,0.0799567587509,0.0209856373107,0.0266447424192,0.05483434967,1.35019074829,0.363884693318
IN.118,0,0,0.0,135.937265076,236.981230203,0.621001732731,123.170156374,10.6262768675,0.0712045984413,2.54054874206,20.4214849122,48.3110775345,55.632116124,1.39796515868,5.77471804985,91.5129096976,1.64737223357,0,0,53.651,14.218,1.35256292231,0.0,0.0,1.12951228739,0.000511739392741,1.88615469864e-08,0.0248847847271,0,0,0.040891105161,0.00560877972045,0.00013299100348,0.174409619414,0.234465464098,0.0566497986631,76.7970636281,274.622351364,157.920226759,2.24166812284,30.9204840866,380.001222224,1.81211014949,1.50549201359,579.894478811,477.12210007,30.0293218538,57.5875279967,64.9231822273,124.75163758,121.906180193,3.01180064603,0,70.1173388182,0,117.492661182,39.367,2.08950462779e-08,312.839999979,0,106.842135242,0,2.39709944687,111.302065074,38.1997002373,286.386,17.707029222,0,17.9398190147,15.792710428,141.135733297,0,9.89875562793,67.2138975559,23.5151669951,0.0,0,62.9723794723,0,90.1988430857,0,176.127123827,0,16.9115705828,0,5.74600521062,371.930485406,241.071962191,444.33065977,1.21840256695e-08,1.08669600266e-08,0,438.284057899,43.416,4.80934020685,0.000797773493455,0,81.531346594,87.1688722348,11.2141599447,12.7610116999,21.5232231345,1.3885999401,0.000546492905737,0.267796460733,0,0,0,0,12.0672330593,19.3698835703,0.0,14.8250938344,5.692,1695.77,0,65.7699969656,2.68300303438,396.994,290.57,585.301,106.992388944,239.53293264,32.2246784159,3.20743271529,5.25156728471,6.119,438.770528013,89.914,20.898,4.477,1.98,119.0,5.557,74.527,17.411,225.2,54.101,55.024,1293.58,0.00115050279353,0.00107579285702,0.000122053100765,5.91572200685,0.000167959001435,0.000209592794796,2.62149903338,0,0,0,1.56449215014,0,5.38982911575,6.71644060435,6.70870185142,5.13065859586,1.1311655311,3.17950255636,1.88894793821,2.13051694253,165.61,113.444,36.014
IN.119,0,0,0.0,4.76668229933,12.4561148719,8.42686435998,4.31881547372,0.297534667913,0.000968914643392,5.28680381522,2.20448107991,3.29351004507,6.94076906117,0.11948477512,0.0215838514014,12.4576374187,0.0623072992533,0,0,24.542,1.957,0.358541399178,0.0,0.0,0.0157268803542,3.60705125814e-06,0.0,0.00484138766542,0,0,0.000805780657876,0.00106835804443,1.25878725798e-06,0.000220190083825,0.009682229366,0.000307992135255,0.331682442821,0.814441378596,1.16784026774,35.2720518106,0.453833815968,18.3788449231,0.000659373242728,0.0551119733007,20.4865853332,29.0359491059,0.477065455853,1.8409341196,0.810177682329,1.2685734923,0.868248825367,1.90108055331,0,12.0841353334,0,37.4498646666,3.802,0.0,0.899999999978,0,1.07866462178,0,0.00200239102012,0.685432327126,0.66290066007,1.147,0.843307453551,0,1.09309426402,0.746078068439,9.9028319429,0,0.484688271087,1.59784453903,0.559015062866,0.000554208099315,0,0.972408280571,0,0.762093804921,0,0.983514266462,0,0.0916396634017,0,0.161930174645,3.33172756139,4.882,4.89600852026,0.0,0.0,0,30.211,6.119,20.0739914784,0.00406180765426,0,2.6251497159,2.95195595753,0.0241593428579,0.0417180668954,0.000139911760159,0.116592997121,0.00256295974302,0.000168057561555,0,0,0,0,0.103155765156,0.197120093363,0.671151496166,0.0821256359446,0.292,139.992515422,0,4.19113672417,0.127863275829,24.632,19.571,3.464,6.90268555524,22.5503372411,3.59297720369,0.552983142321,0.887016857679,2.587,28.119,6.996,8.121,1.732,0.832,14.666,0.652,1.777,0.63,12.733,6.839,10.213,7.221,1.53297038552e-05,1.52804335044e-05,2.3842359823e-06,0.355461659945,2.30277685923e-06,3.25181176959e-06,0.0964135237143,0,0,0,0.0435444387614,0,0.289830911687,0.408125262848,0.39208172325,0.261776366099,0.0229562324463,0.123707694466,0.052805714653,0.0641961155131,0.877,5.759,3.577
IN.120,0,0,0.0,0.57611015332,0.913401261074,4.05402654452,0.104988694139,0.00787788987439,0.0,1.70817976177,0.163899272587,0.335945733387,1.05531220962,0.0183752399104,0.00408047853035,1.37171997284,0.056155793107,0,0,3.599,0.697,1.77538327039,0.0,0.0,0.0,1.6107189415e-05,0.0,0.0287987816674,0,0,0.00654164683231,0.00753394470037,7.00328745969e-05,0.00192991822542,0.072451077537,0.0045374018799,0.0687111852242,0.221472226496,0.289406885093,0.106972389814,0.404377419601,2.84075935483,0.000143093042154,0.03062717732,4.15096635372,26.1332902636,0.218284365804,0.245989285444,5.31989247766,5.39324417624,2.9858633461,1.97152128754,0,3.08666754785,0,9.35333245215,4.927,0.0,7.04099999992,0,2.480629437,0,0.00748943629416,2.46524104793,6.99264007877,10.011,0.965744250361,0,1.29345723401,0.64797189426,14.2136217411,0,1.20396734774,1.78264794562,0.623669593034,0.00131716667713,0,1.60284709868,0,1.38196847109,0,1.52156424181,0,0.611333593154,0,0.393651889929,27.309,21.64,11.4150793431,0.0,0.0,0,69.285,3.442,23.1159206547,0.00910510012231,0,0.172560233116,0.0127143819124,0.327736576385,0.580437849302,0.0,0.00356597465312,8.46723386248e-05,0.318561854356,0,0,0,0,4.32785139409,11.0547735453,16.5842505264,0.000462992184903,1.687,275.316,0,30.693101933,0.270560124445,179.285,141.291,11.226,2.14932152959,117.311875839,1.33680263156,6.49292489557,7.86007510443,18.018,62.56,42.943,16.2867083555,4.049,1.53,70.116,4.387,24.272,2.16,123.027,95.4222574282,83.479,89.484,2.48469629061e-05,3.02997640817e-05,1.11868777273e-05,2.67382296944,5.90687855149e-06,6.38929113558e-06,0.682363613099,0,0,0,0.299232031309,0,1.82614698494,2.52092688495,2.67600459966,1.87083922447,0.16680772537,0.896156978619,0.391184775043,0.474330483199,6.704,12.103,28.907
IN.121,0,0,0.0,6.38137289046,11.1347817496,8.98499327591,5.67818116832,0.568949563463,0.00592565073856,0.152582004178,0.970335805072,2.32256169322,2.6583541986,0.994409678791,0.337248437999,6.48713200178,0.31500274224,0,0,4.10221848983,0.898524651937,0.250245544309,0.0,0.0,0.068817633259,1.78360787283e-05,0.0,0.00675283696193,0,0,0.00629901564721,0.000817968989201,4.33487729138e-05,0.0153765562634,0.0204834527913,0.00496113209418,4.5791756451,15.6077378325,9.30688377893,0.148552432985,1.98222797557,22.2580511469,0.133147605955,0.122813238965,33.8050150888,29.7193144852,2.02039600822,3.45629820252,2.4092163639,4.8651974816,4.31716063665,0.71264703433,0,6.99540955219,0,10.6667798084,2.6428028159,0.0,72.1351996772,0,5.29291894426,0,0.0506244583481,2.63218941973,1.86662071054,8.33445329487,1.10305663632,0,1.16145153175,1.13765439148,4.9330180249,0,0.764424044854,6.35835317553,2.22450627286,0.0,0,4.74865210039,0,6.67255485164,0,11.7529822416,0,1.30592424162,0,0.448862368117,11.0153583471,7.07275950924,27.3650384367,0.0,0.0,0,95.712696858,4.10938334815,0.128598461047,4.52244661585e-05,0,12.5054140251,0.0,0.0,0.0,0.0,0.0,0.0,0.0214162414336,0,0,0,0,0.0,0.0,0.0,2.52378666215,0.443810176901,36.9865398001,0,4.62326553548,0.141653114928,50.8312522936,21.0380025424,12.2739398089,93.4394849553,26.3929873867,3.10731629454,0.46422436749,0.595401826341,1.05831054862,17.5241097589,24.4952025496,2.59855025499,0.626743277786,0.703483998061,8.65187877563,0.686061646686,8.55293618846,1.44886730655,25.9942206156,4.56772727401,4.67141917084,13.9314153756,0.000377631820326,0.000347435943782,2.66119458689e-05,0.422985330763,5.96134084674e-05,5.53792892528e-05,0.170375541869,0,0,0,0.100798863123,0,0.35208800184,0.442702325459,0.464770157759,0.352612855815,0.0734653590329,0.210702535978,0.123307433735,0.139338280766,4.66079649492,3.30963371631,2.94878560038
IN.122,0,0,0.0,27.6713093732,56.4142868127,72.3297004156,23.8614900609,2.36445537775,0.0245410761697,0.716098205549,4.08568377468,9.88274157343,11.8781801125,4.17540453858,1.40217372747,27.9704979706,1.31392414385,0,0,26.0197314624,3.48943047813,0.366514325531,0.0,0.0,0.344128291526,0.000102577773676,0.0,0.010352856749,0,0,0.0146939992076,0.00195874633637,4.08533333302e-05,0.0919390027256,0.138245444457,0.0219633511645,18.8519611631,64.1556229815,38.3885535544,0.59381685775,8.19564539233,99.0738838706,0.545464743482,0.504578238729,195.459229072,181.05033999,8.69328291783,16.1464964797,53.4817196207,23.0214436451,19.789174817,7.3762325184,0,45.030940227,0,52.4947213214,12.3102314336,0.0,605.640552576,0,39.8429145449,0,0.273674843417,28.1796864038,4.0350719369,53.9805031575,22.6074645004,0,5.49043476494,5.05805167361,40.6117462492,0,3.32064177435,22.6523194209,7.34953259099,5.24271586203e-05,0,19.8218570379,0,31.387429491,0,49.4232238653,0,5.26685762767,0,1.86653274089,83.0528984195,99.3033273022,201.846977144,0.0,0.0,0,280.265366935,28.6069230531,15.5936370449,0.000213211524169,0,51.8674464955,70.8131886131,11.6418150203,16.644933596,21.7215101141,1.00559042433,6.21840335511e-05,0.365465593835,0,0,0,0,15.224842929,75.852801954,430.930689906,9.89889543594,1.92589439634,240.469938033,0,55.9722910834,0.818491964437,423.344201853,298.107073401,63.9914910325,45.9794152515,120.38789723,13.5904643826,1.67602369385,2.57383355819,5.67595030168,74.6181261986,484.789051326,11.3739894873,2.36998757775,0.502646806866,37.3022056916,3.82352659705,35.1208844763,51.8264790475,99.2040945409,19.4429272965,16.7539797005,61.4613989312,0.00151242281868,0.00140184919877,0.000124233531779,1.62748299437,0.000240833167694,0.000224005759767,0.706103130892,0,0,0,0.432175745026,0,1.40185531743,1.73594565794,1.79491246033,1.38458418264,0.319211944274,0.858824763953,0.519999047565,0.583277395427,45.8371404417,22.3506104574,128.530107357
IN.123,0,0,0.0,0.688631811022,1.46194515357,0.991011026959,0.679368101453,0.0612294582582,0.000613050032274,0.0464826170856,0.100067191332,0.237586400964,0.287283899172,0.101511113102,0.0342838916764,0.669484840608,0.0319146668104,0,0,0.674050047801,0.0660448699313,0.082153216353,6.8553590864,3.41383647812,0.0477258623671,8.69105037437e-06,0.0,0.000760515823964,0,0,0.000678340163841,8.56875231558e-05,8.29455908039e-06,0.00250671500601,0.00554153023888,0.000797084311639,0.442933342794,1.51137479748,0.900196219132,0.0125637782614,0.193820219995,2.10270778149,0.0128966498238,0.0119320619347,3.18726530115,2.77942162479,0.193738163589,0.33201083044,0.239733536123,0.446044043779,0.435865926842,0.362987134659,0,1.62005855511,0,1.9328095177,0.254965750478,0.0,27.6597342291,0,0.684081818384,0,0.0103549989996,0.539394426576,0.160996042265,1.14404354766,0.170262466401,0,0.20641028193,0.161289372384,0.658836530427,0,0.0976861820189,0.0,0.0,0.0,0,0.0,0,0.690259152202,0,0.0,0,0.122963220013,0,0.0431326515656,0.937026749721,0.849171740015,364.882282485,0.0,0.0,0,4.75193620726,0.644693598709,0.0285444242432,7.25790831916e-06,0,0.0,1.92489385454,0.0,0.0,0.0,0.0266037747446,2.12324399517e-06,0.000552561849808,0,0,0,0,0.0,0.0,2.88677562574,0.21690393439,0.0602954267632,4.08356417631,0,0.557146227277,0.356152074468,9.31254585309,3.74892405703,1.07220354079,1.33653807754,3.33673802476,1.08415839681,0.0368114949228,0.0527050592042,0.151111910566,0.687845553765,1.19806747181,0.266460257703,0.0751105070881,0.00886919507368,0.610915532777,0.079411756269,0.911179335239,0.155840018046,2.50868484358,0.44134542949,0.372601128644,1.18118569321,1.52862763258e-05,1.45074549465e-05,1.75476456457e-06,0.0402787891271,2.08591440954e-06,2.16820171513e-06,0.0205953537099,0,0,0,0.0135293439441,0,0.0485395189688,0.056516945166,0.0481122003743,0.037172848955,0.00999429734473,0.0244187740114,0.0154828298405,0.0171682591854,0.293362295551,0.456755826271,0.22770349939
IN.124,0,0,0.0,0.0,0.0,0.0,0.0,0.136515060641,0.00142916298351,0.030972344216,0.231308749377,0.557410964583,0.0,0.241165020662,0.0814860282178,0.0,0.0760256588273,0,0,0.0,0.168582834277,0.00802848450817,0.0,0.0,0.014714196193,3.16137605259e-06,0.0,0.0020893912185,0,0,0.000869604928438,8.04765932822e-05,2.61419348816e-06,0.00212902297199,0.0193628433747,0.00160973449007,0.399544397306,0.0,0.0,0.0112921041632,0.17202319853,0.0,0.0115978521873,0.0106512969403,0.0,0.0,0.199388374377,0.993014992078,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.32935515212e-08,0.0,0,0.351727627102,0,0.00772491309004,0.0,0.0,0.0,0.189087253778,0,0.189464734214,0.176638560623,0.0,0,0.125430164667,0.0,0.0,0.00282407532726,0,0.0,0,0.0,0,0.0,0,0.0787466451662,0,0.0237971740374,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57548332754,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0126895698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0743605025798,0.00269513197696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000351581231983,0.000310819653072,1.96262948683e-05,0.0067797457632,5.15291975252e-05,4.67182302566e-05,0.0028530166942,0,0,0,0.00172467881255,0,0.00575617845757,0.0071815637017,0.0074394769539,0.00570286315672,0.00126403545613,0.00348654404264,0.00208181007916,0.002342135063,0.0,0.0,0.0
IN.125,0,0,0.0,0.868168044032,1.47371720901,1.34540979042,0.763379762981,0.0770250745493,0.000808200316412,0.0174450862536,0.130517368756,0.313565762385,0.361294899488,0.136123405607,0.0459215336121,0.868176972008,0.0429907019134,0,0,1.77454590626,0.123417165723,0.0117359954936,0.171507191871,0.148143976822,0.0073881894369,6.6347128647e-07,0.0,0.00893909488723,0,0,0.0031751816703,0.000264956674726,3.04781516395e-07,0.0043877227576,0.0434054844726,0.00141016313734,1.05256993997,3.58448561774,2.13498720156,0.0297925523726,0.45354279704,4.9767084137,0.0306135902623,0.0281142813282,8.29233337652,10.3288668125,0.496067401127,0.603236692303,0.881186153681,1.52818878041,0.947615979952,0.021353411856,0,2.68161210325,0,1.79048815955,0.685493553954,0.0,26.5074318059,0,0.83927773045,0,0.0139174631984,1.07528595433,0.164351397765,3.56688740412,0.161906177277,0,0.158736631843,0.14594193994,1.20824925913,0,0.117232875716,1.28817774792,0.450676362529,0.000197290282955,0,1.07180718012,0,1.52140433424,0,2.63067935504,0,0.276553829275,0,0.0988926530087,2.76332695561,3.52702705109,10.7335133421,0.0,0.0,0,17.597940147,1.25485774197,0.0326508944099,8.14292374488e-06,0,43.6790515799,63.5493972319,0.0,0.0,0.0,0.0,0.0,0.415423786695,0,0,0,0,0.0,0.0,0.0,0.280950766569,0.0937467082819,25.1973968705,0,1.68321420577,0.0410266612485,10.2021280322,1.78946764234,4.15850168283,1.20557537912,16.3893873038,0.473068946239,0.0992377226309,0.138706642812,0.229323891162,0.357189152372,2.90757575337,0.98929164451,0.137458237432,0.0162760613004,2.0509857803,0.134998562255,2.82758715613,0.503691442163,7.06747179289,1.16363161391,0.994871005575,3.67645874386,1.87185030223e-05,1.71451639617e-05,1.2655387985e-06,0.115951594424,2.93085473494e-06,2.75655441535e-06,0.0412633614486,0,0,0,0.0229135351272,0,0.0916040095366,0.118396475138,0.126052140027,0.0932048783402,0.0161348785034,0.0523619424878,0.0287327646103,0.0329411321985,0.25000421869,0.293167340208,0.281581252446
IN.126,0,0,3.93534420392e-06,0.0108999437453,0.0193757147343,0.0953650889688,0.00320720298695,0.000146306515832,6.68216252619e-08,0.000152825567934,0.000694052140875,0.0034923651819,0.00867317437894,0.000637808135655,0.000106698141848,0.0142412774433,3.53989248666e-06,0,0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003774661606,0.000934086682934,0.000825470267489,6.31873934197e-06,0.000127152678038,0.00578072560614,8.58029421594e-07,4.74599826588e-06,0.0634398292486,0.329801780536,0.00303998682745,0.000661579225278,0.0088654361106,0.0228177912465,0.0353167726429,0.210042300635,0,0.0172415465848,0,0.0277584534152,0.0,0.0,0.359999999394,0,0.0121137899876,0,1.11195224435e-05,0.00555998605804,0.00431510443193,0.022,0.00352345446343,0,0.00144822389061,0.00348361525237,0.0117458474897,0,0.00179885890393,0.0305601747851,0.0106916521672,1.34193197115e-06,0,0.0075500264629,0,0.0138370046319,0,0.0183163307552,0,0.00674027827413,0,0.00230319099169,0.022,0.022,0.110986462503,0.0,0.0,0,0.135,0.022,1.3537484251e-05,0.0,0,0.000698605362293,0.000602972720526,0.0003575543029,0.000374351246538,1.6285411524e-05,1.61586162738e-05,1.11515724408e-07,0.00070874263887,0,0,0,0,0.000320805257914,0.000738330017931,0.401046919186,0.000119163723261,0.0,0.315,0,0.0218958337742,0.000104166225844,0.135,0.09,0.022,0.0308928286109,0.102848902976,0.00125826841345,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.022,0.0,0.022,0.022,0.022,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067
IN.127,0,0,0.0,12.8601312319,18.7995458559,23.9476500608,6.91280527076,0.215213554028,0.00213686207865,0.224877792441,0.806016492181,1.20754265208,3.45304146241,0.812048344068,0.535750154759,7.17707120322,0.29423628831,0,0,14.015,3.779,5.24419762726,0.0,0.0,0.333146404657,8.41154110135e-05,3.41280818404e-08,0.186655931085,0,0,0.0955970174826,0.0192000580933,0.000602087444169,0.358494211088,0.70159345356,0.14896040995,4.00311500586,23.6017438871,9.45375290628,0.167511210689,1.83410602665,23.2193610209,0.0768059546637,0.0564700682324,39.7065129261,97.2355431007,1.1184177146,2.67346762728,6.71391038867,13.7649134323,7.86517617905,1.44120961412,0,28.0575032711,0,28.0684967289,11.766,0.0,178.836999998,0,15.2706630024,0,0.0577713353178,13.1416296508,3.74293601143,39.322,1.34959858498,0,1.78828293626,1.88242562083,29.0057819912,0,1.2689108667,19.5968973031,6.85608675329,0.000891013842746,0,4.82644408207,0,5.68398857638,0,12.0368590139,0,1.96914110392,0,1.06069215346,36.781,29.964,201.634649513,0.0,0.0,0,128.154,24.317,0.91054180159,0.00429775510377,0,198.205257433,9.67114482054,2.57925117724,5.23665641136,4.13830033723,0.433939614311,5.40700984256e-05,0.0931203543497,0,0,0,0,6.18729073045,15.3967159871,108.479496125,5.82635197916,2.385,504.940911852,0,38.3809533851,1.75104661493,351.307,214.086,15.791,30.5685040822,71.7426847447,1.99981117306,6.29856013455,10.0104398655,8.729,94.299,66.857,37.297,7.873,2.835,33.427,7.311,46.407,3.622,173.914,54.236,12.575,43.37,0.000238423527916,0.000232485220295,4.7143710638e-05,7.28235455395,4.02012192152e-05,4.60800096982e-05,1.41670428675,0,0,0,0.881174847978,0,1.6173742016,2.33568413433,3.40892390119,3.54684342134,0.354516264955,2.10832919481,0.711643032463,0.941550071842,13.857,24.34,30.526
IN.128,0,0,0.0,2.21640951017,1.10910638959,3.5790521748,0.0931081029469,0.00237148821618,2.73911051751e-07,0.0051178743264,0.018263577826,0.0817830138862,0.235821181416,0.0146593067983,0.00146974357205,1.89197773959,4.36475255837e-05,0,0,5.0476103549,1.575,0.024813913465,0.0,0.0,0.0,0.000117600202245,0.0,0.00431214513805,0,0,0.00273819711683,0.00031246111643,1.30181831204e-05,0.0120717613108,0.0601559619268,0.0124896800327,0.0696462916949,1.52057204424,0.185938017933,0.000421561858695,0.017086037533,8.34958075957,6.02581696733e-05,2.26804372074e-05,39.2338246383,20.6827383155,0.189506385668,0.293726986048,5.76974269142,11.1865579335,8.35169937505,1.25888822623,0,4.79643339009,0,15.1125666099,5.264,0.0,2.90199999987,0,6.71040041275,0,0.00927838415494,5.66273673058,6.37858447251,15.589,2.13157300815,0,0.78664472156,0.648905859777,19.0079017164,0,0.560339593991,49.5406582068,0.677923078113,0.001490795578,0,1.14269273149,0,2.11329878547,0,2.76904420369,0,1.04775517662,0,0.23107340327,36.466,17.974,57.5527636882,0.0,0.0,0,60.377,6.546,0.0592363086912,1.66693153005e-06,0,0.879046588513,0.00585231046056,1.18979820859,1.0965044616,0.394153026226,0.00257826330341,5.41632696563e-05,0.412801860473,0,0,0,0,0.876416511275,2.30338706418,124.568202764,0.00220477839057,1.169,94.0985565376,0,105.047598233,0.995401767315,541.208,350.563,18.919,8.69234342185,99.6835956491,4.90906092902,2.53053808069,3.34046191931,36.33,121.091,201.939,74.257,11.99,4.679,140.819,3.801,23.913,4.814,119.2748457,59.027,8.616,11.54,0.000573516645824,0.000620695628684,0.000149010832097,3.18300336081,0.00010409465482,0.000127877188212,0.802127257823,0,0,0,0.337453399306,0,2.18870858321,2.99731921605,3.42998968513,2.39034084806,0.207510411245,1.1309643364,0.49823015485,0.603775885236,18.019,55.72,4.612
